date,slot,goods_no,brand_name,product_name,first_failed_at,last_failed_at,attempts,last_error,current_price,product_url
2026-09-23,1,7080402,미니멀프로젝트,로우 투웨이 헤비웨이트 피그먼트 기모 릴렉스 핏 후드집업 MZT119 [CHERRYPINK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72800,https://www.musinsa.com/products/7080402
2026-09-23,1,7080404,미니멀프로젝트,로우 투웨이 헤비웨이트 피그먼트 기모 릴렉스 핏 후드집업 MZT119 [COBALTBLUE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72800,https://www.musinsa.com/products/7080404
2026-09-23,1,7080406,미니멀프로젝트,로우 투웨이 헤비웨이트 피그먼트 기모 릴렉스 핏 후드집업 MZT119 [BROWN],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72800,https://www.musinsa.com/products/7080406
2026-09-23,1,7080409,미니멀프로젝트,로우 투웨이 헤비웨이트 피그먼트 기모 릴렉스 핏 후드집업 MZT119 [DARKGRAY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51120,https://www.musinsa.com/products/7080409
2026-09-23,1,7080411,미니멀프로젝트,로우 투웨이 헤비웨이트 피그먼트 기모 릴렉스 핏 후드집업 MZT119 [NAVY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72800,https://www.musinsa.com/products/7080411
2026-09-23,1,7080429,틸아이다이,Merino whole garment cardigan [TIFA05CD01]_Beige,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,104400,https://www.musinsa.com/products/7080429
2026-09-23,1,7080430,틸아이다이,Merino whole garment cardigan [TIFA05CD02]_Gray,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,104400,https://www.musinsa.com/products/7080430
2026-09-23,1,7080431,틸아이다이,Merino whole garment cardigan [TIFA05CD03]_Olive,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,104400,https://www.musinsa.com/products/7080431
2026-09-23,1,7080456,틸아이다이,Off shoulder embroidered sweatshirt [TIFA05LT04]_Gray,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61200,https://www.musinsa.com/products/7080456
2026-09-23,1,7080460,틸아이다이,Off shoulder embroidered sweatshirt [TIFA05LT05]_Green,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61200,https://www.musinsa.com/products/7080460
2026-09-23,1,7080463,틸아이다이,Waffle check henley sweatshirt [TIFA05LT06]_Oatmeal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71280,https://www.musinsa.com/products/7080463
2026-09-23,1,7080471,틸아이다이,Waffle check henley sweatshirt [TIFA05LT07]_Melange,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71280,https://www.musinsa.com/products/7080471
2026-09-23,1,7080482,틸아이다이,3-way layered top set [TIFA05LT08]_Cream,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51120,https://www.musinsa.com/products/7080482
2026-09-23,1,7080485,틸아이다이,3-way layered top set [TIFA05LT09]_Khaki beige,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51120,https://www.musinsa.com/products/7080485
2026-09-23,1,7080489,틸아이다이,3-way layered top set [TIFA05LT10]_Melange,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51120,https://www.musinsa.com/products/7080489
2026-09-23,1,7080492,틸아이다이,3-way layered top set [TIFA05LT11]_Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51120,https://www.musinsa.com/products/7080492
2026-09-23,1,7080493,틸아이다이,Pleats mock neck top [TIFA05LT12]_Cream,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35280,https://www.musinsa.com/products/7080493
2026-09-23,1,7080496,틸아이다이,Pleats mock neck top [TIFA05LT13]_Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35280,https://www.musinsa.com/products/7080496
2026-09-23,1,7080499,틸아이다이,Pleats mock neck top [TIFA05LT14]_Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35280,https://www.musinsa.com/products/7080499
2026-09-23,1,7080544,틸아이다이,H-line belt set skirt [TIFA05SK01]_Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,76320,https://www.musinsa.com/products/7080544
2026-09-23,1,7080546,틸아이다이,H-line belt set skirt [TIFA05SK02]_Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,76320,https://www.musinsa.com/products/7080546
2026-09-23,1,7080589,틸아이다이,Cotton stretch carpi pants [TIFA05PT01]_Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,81360,https://www.musinsa.com/products/7080589
2026-09-23,1,7080591,틸아이다이,Stripe back banding pants [TIFA05PT02]_Gray,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,82080,https://www.musinsa.com/products/7080591
2026-09-23,1,7080592,틸아이다이,Stripe back banding pants [TIFA05PT03]_Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,82080,https://www.musinsa.com/products/7080592
2026-09-23,1,7080595,틸아이다이,Bio washed carpenter pants [TIFA05PT04]_Khaki,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,87120,https://www.musinsa.com/products/7080595
2026-09-23,1,7080596,틸아이다이,Bio washed carpenter pants [TIFA05PT05]_Navy,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,87120,https://www.musinsa.com/products/7080596
2026-09-23,1,7080600,틸아이다이,Brushed straight denim pants [TIFA05DP01]_Blue,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72720,https://www.musinsa.com/products/7080600
2026-09-23,1,7080602,틸아이다이,Natural washed bootcut denim pants [TIFA05DP02]_Deep blue,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,72000,https://www.musinsa.com/products/7080602
2026-09-23,1,7080608,틸아이다이,Soft pleated long scarf [TIFA05AC04]_Ivory,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,29520,https://www.musinsa.com/products/7080608
2026-09-23,1,7080609,틸아이다이,Soft pleated long scarf [TIFA05AC05]_Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,29520,https://www.musinsa.com/products/7080609
2026-09-23,1,7080617,미니멀프로젝트,로우 피그먼트 헤비웨이트  스웻 팬츠 MTP305-Z [WHITE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58800,https://www.musinsa.com/products/7080617
2026-09-23,1,7080618,미니멀프로젝트,로우 피그먼트 헤비웨이트  스웻 팬츠 MTP305-Z [NAVY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58800,https://www.musinsa.com/products/7080618
2026-09-23,1,7080620,미니멀프로젝트,로우 피그먼트 헤비웨이트  스웻 팬츠 MTP305-Z [CHERRYPINK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58800,https://www.musinsa.com/products/7080620
2026-09-23,1,7080622,미니멀프로젝트,로우 피그먼트 헤비웨이트  스웻 팬츠 MTP305-Z [COBALTBLUE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58800,https://www.musinsa.com/products/7080622
2026-09-23,1,7080625,미니멀프로젝트,로우 피그먼트 헤비웨이트  스웻 팬츠 MTP305-Z [DARKGRAY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58800,https://www.musinsa.com/products/7080625
2026-09-23,1,7083026,유니온블루,M65 FISHTAIL PARKA [BLACK],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,238400,https://www.musinsa.com/products/7083026
2026-09-23,1,7083076,유니온블루,M65 FISHTAIL PARKA [KHAKI],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,238400,https://www.musinsa.com/products/7083076
2026-09-23,1,7083088,유니온블루,M65 FISHTAIL PARKA [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,238400,https://www.musinsa.com/products/7083088
2026-09-23,1,7083321,토피,파라슈트 코듀로이 팬츠 (BLACK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42000,https://www.musinsa.com/products/7083321
2026-09-23,1,7083322,토피,파라슈트 코듀로이 팬츠 (CHARCOAL),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42000,https://www.musinsa.com/products/7083322
2026-09-23,1,7083326,토피,파라슈트 코듀로이 팬츠 (BEIGE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42000,https://www.musinsa.com/products/7083326
2026-09-23,1,7083328,토피,파라슈트 코듀로이 팬츠 (BROWN),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42000,https://www.musinsa.com/products/7083328
2026-09-23,1,7083329,토피,워시드 슬랍 데님 팬츠 (BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43400,https://www.musinsa.com/products/7083329
2026-09-23,1,7083477,토피,후드 라이트 패딩 자켓 (CHARCOAL),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,65450,https://www.musinsa.com/products/7083477
2026-09-23,1,7083479,토피,스퀘어 라이트 패딩 자켓 (CHARCOAL),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68100,https://www.musinsa.com/products/7083479
2026-09-23,1,7083481,토피,스퀘어 라이트 패딩 자켓 (BROWN),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68100,https://www.musinsa.com/products/7083481
2026-09-23,1,7083483,토피,후드 라이트 패딩 자켓 (BLACK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,65450,https://www.musinsa.com/products/7083483
2026-09-23,1,7088551,몽돌,드레이프 넥 골지 니트 탑 MDKT113_5 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088551
2026-09-23,1,7088552,몽돌,[SET] 울 블렌드 스카프 레이어드 롱 스커트 블랙 MDSK041BLACK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,100800,https://www.musinsa.com/products/7088552
2026-09-23,1,7088553,몽돌,[오제 PICK] [SET] 울 블렌드 스카프 레이어드 롱 스커트 그레이 MDSK041GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,100800,https://www.musinsa.com/products/7088553
2026-09-23,1,7088554,몽돌,스트라이프 라운드넥 골지 니트 MDKT162_3 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088554
2026-09-23,1,7088555,몽돌,스트라이프 스퀘어넥 골지 니트 MDKT163_3 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088555
2026-09-23,1,7088556,몽돌,페이즐리 자카드 니트 반다나 네이비 MDAC060NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,30410,https://www.musinsa.com/products/7088556
2026-09-23,1,7088557,몽돌,워싱 포켓 부츠컷 데님 진 미드블루 MDPT086MIDBLUE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68780,https://www.musinsa.com/products/7088557
2026-09-23,1,7088558,몽돌,울 캐시미어 딥 브이넥 니트 탑 올리브그린 MDKT138OGREEN,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,78600,https://www.musinsa.com/products/7088558
2026-09-23,1,7088559,몽돌,울 캐시미어 딥 브이넥 니트 탑 퍼플 MDKT138PURPLE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,78600,https://www.musinsa.com/products/7088559
2026-09-23,1,7088560,몽돌,[오제 PICK] 헨리 브이넥 골지 니트 탑 MDKT130_4 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088560
2026-09-23,1,7088561,몽돌,로고 포인트 오버핏 체크 셔츠 네이비 MDSH031NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,62270,https://www.musinsa.com/products/7088561
2026-09-23,1,7088562,몽돌,로고 포인트 오버핏 체크 셔츠 그린 MDSH031GREEN,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,62270,https://www.musinsa.com/products/7088562
2026-09-23,1,7088563,몽돌,오버핏 체크 그래픽 후드 셔츠 블랙 MDSH028BLACK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,78920,https://www.musinsa.com/products/7088563
2026-09-23,1,7088564,몽돌,오버핏 체크 그래픽 후드 셔츠 그레이 MDSH028GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,78920,https://www.musinsa.com/products/7088564
2026-09-23,1,7088565,몽돌,별 그래픽 밴딩 스웻 팬츠 스카이블루 MDPT088SKYBLUE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,50680,https://www.musinsa.com/products/7088565
2026-09-23,1,7088566,몽돌,별 그래픽 후드 집업 스카이블루 MDTS102SKYBLUE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,62990,https://www.musinsa.com/products/7088566
2026-09-23,1,7088567,몽돌,스트라이프 에센셜 롱 슬리브 티셔츠 MDTS163_2 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,28560,https://www.musinsa.com/products/7088567
2026-09-23,1,7088568,몽돌,실키 하프넥 드레이프 롱 원피스 아이보리 MDOP059IVORY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,119000,https://www.musinsa.com/products/7088568
2026-09-23,1,7088569,몽돌,패치워크 그래픽 긴팔 티셔츠 오트밀 MDTS105OATMEAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,54760,https://www.musinsa.com/products/7088569
2026-09-23,1,7088570,몽돌,패치워크 그래픽 긴팔 티셔츠 화이트 MDTS105WHITE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,54760,https://www.musinsa.com/products/7088570
2026-09-23,1,7088571,몽돌,레이스 텍스쳐 시스루 티셔츠 아이보리 MDTS115IVORY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,28840,https://www.musinsa.com/products/7088571
2026-09-23,1,7088572,몽돌,[SET] 원숄더 슬리브리스 레이어드 티셔츠 차콜 MDTS107CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,45120,https://www.musinsa.com/products/7088572
2026-09-23,1,7088573,몽돌,[SET] 원숄더 슬리브리스 레이어드 티셔츠 퍼플 MDTS107PURPLE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,45120,https://www.musinsa.com/products/7088573
2026-09-23,1,7088574,몽돌,[SET] 원숄더 슬리브리스 레이어드 티셔츠 네이비 MDTS107NAVY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,45120,https://www.musinsa.com/products/7088574
2026-09-23,1,7088577,몽돌,울 텐셀 라운드넥 긴팔 티셔츠 MDTS111_6 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088577
2026-09-23,1,7088578,몽돌,[오제 PICK] 울 텐셀 헨리넥 긴팔 티셔츠 MDTS112_6 Colors,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,32640,https://www.musinsa.com/products/7088578
2026-09-23,1,7088579,몽돌,하이넥 워싱 레더 블루종 자켓 버건디 MDJK051BURGUNDY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,163800,https://www.musinsa.com/products/7088579
2026-09-23,1,7088580,몽돌,하이넥 워싱 레더 블루종 자켓 카키 MDJK051KHAKI,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,163800,https://www.musinsa.com/products/7088580
2026-09-23,1,7091051,엠엘비,여성 코튼 레오파드 미니스커트 BOS (L.Sand),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,116100,https://www.musinsa.com/products/7091051
2026-09-23,1,7091053,엠엘비,슬릭 파우더 LA (Beige),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,129000,https://www.musinsa.com/products/7091053
2026-09-23,1,7091054,엠엘비,슬릭 파우더 NY (Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,129000,https://www.musinsa.com/products/7091054
2026-09-23,1,7091055,엠엘비,여성 베이직 스몰로고 드로우스트링 커브와이드 팬츠 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,119000,https://www.musinsa.com/products/7091055
2026-09-23,1,7091056,엠엘비,여성 베이직 스몰로고 드로우스트링 커브와이드 팬츠 DET (Melange Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,107100,https://www.musinsa.com/products/7091056
2026-09-23,1,7091058,엠엘비,여성 고프코어 셔링 카고 와이드 플레어 팬츠 NY (D.Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,139000,https://www.musinsa.com/products/7091058
2026-09-23,1,7091060,엠엘비,여성 고프코어 셔링 카고 와이드 플레어 팬츠 LA (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,125100,https://www.musinsa.com/products/7091060
2026-09-23,1,7091062,엠엘비,여성 고프코어 셔링 바람막이 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,152100,https://www.musinsa.com/products/7091062
2026-09-23,1,7091064,엠엘비,여성 고프코어 셔링 바람막이 SD (L.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,169000,https://www.musinsa.com/products/7091064
2026-09-23,1,7091066,엠엘비,여성 고프코어 유광 바람막이 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,152150,https://www.musinsa.com/products/7091066
2026-09-23,1,7091068,엠엘비,여성 고프코어 유광 바람막이 LA (Ptn.Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,179000,https://www.musinsa.com/products/7091068
2026-09-23,1,7091069,엠엘비,여성 고프코어 2L 커브 바람막이 LA (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,170100,https://www.musinsa.com/products/7091069
2026-09-23,1,7091070,엠엘비,여성 고프코어 2L 커브 바람막이 NY (D.Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,165770,https://www.musinsa.com/products/7091070
2026-09-23,1,7091071,엠엘비,여성 고프코어 2L 커브 바람막이 PHI (D.Pink),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,189000,https://www.musinsa.com/products/7091071
2026-09-23,1,7091072,엠엘비,고프코어 2L 커브 바람막이 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,169150,https://www.musinsa.com/products/7091072
2026-09-23,1,7091073,엠엘비,고프코어 2L 커브 바람막이 LA (Mg.Olive),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,199000,https://www.musinsa.com/products/7091073
2026-09-23,1,7091074,엠엘비,고프코어 2L 커브 바람막이 BOS (D.Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,199000,https://www.musinsa.com/products/7091074
2026-09-23,1,7093138,놈브레,시그니처 스타 핀턱 후드 집업 [아이보리],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,38930,https://www.musinsa.com/products/7093138
2026-09-23,1,7094759,핍스 모터사이클,Motorcycle Club Wing Hoodie Zip-Up Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,89900,https://www.musinsa.com/products/7094759
2026-09-23,1,7094906,핍스 모터사이클,Motorcycle Club Wing Hoodie Zip-Up Brown,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7094906
2026-09-23,1,7094909,놈브레,시그니처 도트 핀턱 후드 집업 [블랙],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,38930,https://www.musinsa.com/products/7094909
2026-09-23,1,7095084,핍스 모터사이클,Racing Piping Sweatpants Red,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7095084
2026-09-23,1,7095086,핍스 모터사이클,Racing Piping Sweatpants Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7095086
2026-09-23,1,7095088,핍스 모터사이클,Racing Piping Sweatpants Navy,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7095088
2026-09-23,1,7095091,핍스 모터사이클,Racing Piping Sweatpants Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95900,https://www.musinsa.com/products/7095091
2026-09-23,1,7095131,핍스 모터사이클,Racing Piping Half-Zip Sweatshirt Red,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95900,https://www.musinsa.com/products/7095131
2026-09-23,1,7095132,핍스 모터사이클,Racing Piping Half-Zip Sweatshirt Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95900,https://www.musinsa.com/products/7095132
2026-09-23,1,7095133,핍스 모터사이클,Racing Piping Half-Zip Sweatshirt Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,95900,https://www.musinsa.com/products/7095133
2026-09-23,1,7095204,핍스 모터사이클,Honda Motorcycle Hoodie Blue,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68900,https://www.musinsa.com/products/7095204
2026-09-23,1,7095210,핍스 모터사이클,Honda Motorcycle Racing Hoodie Blue,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,82900,https://www.musinsa.com/products/7095210
2026-09-23,1,7095218,핍스 모터사이클,Honda Motorcycle Racing Hoodie Charcoal,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,82900,https://www.musinsa.com/products/7095218
2026-09-23,1,7095379,핍스 모터사이클,Honda Small Wing Rivet Point Hoodie Burgundy,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,68900,https://www.musinsa.com/products/7095379
2026-09-23,1,7095382,핍스 모터사이클,Honda Small Wing Rivet Point Hoodie Camo,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,89900,https://www.musinsa.com/products/7095382
2026-09-23,1,7095386,핍스 모터사이클,Wappen Graphic Motorcycle Sweatshirt Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7095386
2026-09-23,1,7095388,핍스 모터사이클,Wappen Graphic Motorcycle Sweatshirt Navy,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,75900,https://www.musinsa.com/products/7095388
2026-09-23,1,7095410,핍스 모터사이클,Wappen Graphic Motorcycle Hoodie Zip-Up Black,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,103900,https://www.musinsa.com/products/7095410
2026-09-23,1,7097534,제너럴아이디어,[은영 PICK] 링클 사파리 하프 자켓 [BEIGE] / GF1LJK514,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,83200,https://www.musinsa.com/products/7097534
2026-09-23,1,7097535,제너럴아이디어,링클 사파리 하프 자켓 [BLACK] / GF1LJK514,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,83200,https://www.musinsa.com/products/7097535
2026-09-23,1,7097557,제너럴아이디어,에센셜 크루넥 가디건 [PLUM] / GF7LKC501,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,37600,https://www.musinsa.com/products/7097557
2026-09-23,1,7097558,제너럴아이디어,에센셜 크루넥 가디건 [MUSTARD] / GF7LKC501,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,37600,https://www.musinsa.com/products/7097558
2026-09-23,1,7097560,제너럴아이디어,체크 셔츠 레이어드 가디건 [DARK BROWN] / GF7LKC530,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,44000,https://www.musinsa.com/products/7097560
2026-09-23,1,7097563,제너럴아이디어,체크 셔츠 레이어드 가디건 [NAVY] / GF7LKC530,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,49600,https://www.musinsa.com/products/7097563
2026-09-23,1,7097608,제너럴아이디어,에센셜 카라 레이어드 가디건 [DARK BROWN] / GF7LKC524,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,44000,https://www.musinsa.com/products/7097608
2026-09-23,1,7100473,토피,워시드 코튼 토트백 (BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,39900,https://www.musinsa.com/products/7100473
2026-09-23,1,7100488,토피,워시드 코튼 토트백 (SAND BEIGE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,39900,https://www.musinsa.com/products/7100488
